Student_Id,Gender,Age,Department,Residence,Family Income,Attendance_percentage,Semester_GPA,Internal_Assesment_Score,Backlogs,Assignment_Submission_Rate,LMS_login_fequency,Library_visits,Club_participation,Scholarship_Status,Consecutive_Absence_Days,Academic_Warnings,Tution_Fee_Due,Dropout
STU09262,Feamle,18,MC,Day Scholar,179152,84.7,6.88,95,0,70.2,0,7,1,0,7,0,0,0
STU09263,Feamle,21,CSE,Day Scholar,179267,100.0,9.55,0,0,61.7,0,5,0,0,12,0,0,0
STU09264,Feamle,21,MC,Hosteler,166681,47.4,7.04,50,0,73.6,1,2,0,0,8,1,0,0
STU09265,Male,23,AIML,Day Scholar,39535,88.4,5.96,32,0,93.7,1,5,0,0,14,0,0,0
STU09266,Male,23,AIML,Day Scholar,143828,73.6,5.0,25,0,100.0,0,5,0,1,11,0,0,0
STU09267,Feamle,24,AIML,Hosteler,155182,60.8,6.27,41,0,63.2,0,8,0,0,4,2,0,0
STU09268,Male,24,MC,Day Scholar,129518,73.5,5.38,53,0,70.8,0,7,0,0,13,0,0,0
STU09269,Feamle,20,MC,Day Scholar,158279,100.0,6.41,44,2,65.6,1,9,0,0,9,0,0,0
STU09270,Male,24,MC,Day Scholar,68637,95.0,7.81,26,0,78.0,0,2,0,0,8,0,0,0
STU09271,Feamle,20,CSE,Hosteler,184146,45.0,7.06,50,0,70.7,1,5,1,0,4,0,0,0
STU09272,Feamle,23,AIML,Day Scholar,192736,63.5,6.28,27,0,65.5,0,8,0,1,1,2,0,0
STU09273,Male,23,ECE,Hosteler,94405,89.1,4.31,83,0,100.0,0,4,0,0,1,1,1,0
STU09274,Feamle,19,ECE,Hosteler,63872,74.7,8.25,7,0,44.9,0,4,0,0,5,1,0,0
STU09275,Feamle,19,MC,Hosteler,32185,74.7,6.47,89,2,57.8,0,5,0,0,10,0,0,0
STU09276,Male,22,CSE,Day Scholar,126706,51.5,7.16,30,0,77.7,1,6,0,0,8,0,0,0
STU09277,Feamle,23,MC,Day Scholar,171950,63.8,5.63,4,0,93.1,0,5,0,1,4,0,0,0
STU09278,Male,18,ECE,Day Scholar,21396,54.6,6.39,10,0,100.0,0,6,0,0,3,1,1,1
STU09279,Feamle,19,AIML,Day Scholar,23460,50.2,6.13,84,0,76.6,0,5,0,0,2,0,0,0
STU09280,Male,20,ECE,Hosteler,122657,56.1,5.0,71,0,90.2,0,5,0,0,2,2,0,1
STU09281,Feamle,21,AIML,Hosteler,196461,61.1,5.64,25,0,41.8,0,7,0,0,2,0,0,0
STU09282,Feamle,24,AIML,Day Scholar,27676,63.6,6.98,59,1,62.3,2,9,0,1,2,0,0,0
STU09283,Feamle,24,CSE,Day Scholar,57312,62.4,7.45,45,0,64.1,1,7,1,0,0,0,0,0
STU09284,Feamle,22,ECE,Day Scholar,154220,90.3,5.97,11,0,99.3,0,3,0,0,3,0,0,0
STU09285,Male,19,MC,Hosteler,163344,61.4,5.2,12,0,88.3,0,5,0,0,2,0,0,0
STU09286,Male,21,CSE,Hosteler,22655,96.4,6.47,73,0,79.8,2,7,1,0,14,0,0,0
STU09287,Male,21,AIML,Hosteler,194177,67.7,8.17,92,0,80.3,1,10,0,1,14,0,0,0
STU09288,Male,19,ECE,Hosteler,75863,81.6,5.59,7,1,72.5,1,6,1,0,12,0,0,0
STU09289,Male,18,MC,Hosteler,81045,82.1,7.02,41,0,81.9,1,9,0,1,0,0,0,0
STU09290,Male,18,CSE,Day Scholar,65517,61.5,6.01,64,1,80.1,0,3,0,0,0,1,0,0
STU09291,Male,22,MC,Day Scholar,94227,70.1,8.69,8,1,68.3,0,8,1,0,1,0,0,0
STU09292,Feamle,18,ECE,Day Scholar,194710,67.5,6.24,3,0,67.7,0,4,0,1,4,0,0,0
STU09293,Feamle,22,MC,Hosteler,94789,80.6,7.99,96,0,81.2,0,7,0,0,12,1,0,0
STU09294,Feamle,20,CSE,Hosteler,74322,73.1,8.52,54,0,62.3,0,0,0,0,1,0,1,0
STU09295,Feamle,19,MC,Day Scholar,121800,63.8,9.31,84,1,92.3,2,5,0,0,3,0,0,0
STU09296,Male,21,ECE,Day Scholar,140782,76.8,4.97,70,1,67.1,0,4,0,1,2,0,0,0
STU09297,Male,22,CSE,Day Scholar,155294,80.1,4.9,54,1,45.3,0,2,1,1,2,0,0,0
STU09298,Male,24,AIML,Day Scholar,71141,100.0,8.75,95,0,75.3,2,6,0,0,14,0,1,0
STU09299,Feamle,18,CSE,Day Scholar,30716,76.0,8.5,56,0,95.9,2,1,1,0,4,0,1,0
STU09300,Male,24,ECE,Hosteler,80644,75.2,6.07,56,0,93.8,0,4,1,1,5,0,1,0
STU09301,Feamle,22,MC,Hosteler,145650,81.4,2.14,38,0,60.2,0,1,0,0,12,2,0,0
STU09302,Male,23,AIML,Day Scholar,108499,60.8,7.12,27,1,65.4,0,8,0,0,11,0,0,0
STU09303,Male,22,AIML,Day Scholar,152454,49.1,4.72,25,1,94.8,0,7,1,0,3,1,1,1
STU09304,Male,18,MC,Hosteler,155239,70.3,5.76,100,0,86.5,1,6,0,0,10,1,0,0
STU09305,Male,23,ECE,Day Scholar,137323,91.1,7.27,97,0,69.2,0,5,0,1,9,0,0,0
STU09306,Feamle,23,CSE,Day Scholar,123849,93.5,7.47,72,1,57.9,1,10,0,1,9,0,0,0
STU09307,Feamle,18,ECE,Day Scholar,101117,46.8,9.37,69,0,89.5,0,5,0,0,10,0,0,0
STU09308,Male,23,AIML,Hosteler,111730,85.0,6.44,21,1,46.7,0,3,1,0,8,0,0,0
STU09309,Feamle,19,CSE,Hosteler,199793,42.2,5.54,72,0,34.9,0,4,0,0,5,0,0,0
STU09310,Male,21,CSE,Day Scholar,179895,81.9,8.38,44,0,100.0,2,5,1,1,1,2,1,0
STU09311,Male,24,MC,Day Scholar,80972,81.0,7.57,14,1,73.2,2,5,0,0,10,0,0,0
STU09312,Male,19,ECE,Day Scholar,94963,49.1,6.46,64,0,78.1,0,6,1,1,0,0,0,0
STU09313,Male,19,CSE,Day Scholar,74534,90.0,7.05,95,0,84.3,1,2,1,0,5,0,0,0
STU09314,Feamle,18,MC,Day Scholar,187823,100.0,6.43,17,0,94.7,0,7,1,0,4,0,1,0
STU09315,Male,18,ECE,Day Scholar,136093,74.1,8.04,10,1,68.6,1,8,0,0,6,1,0,0
STU09316,Male,24,AIML,Hosteler,44121,77.1,9.53,98,0,82.2,0,3,0,0,7,0,0,0
STU09317,Feamle,21,AIML,Day Scholar,91736,97.2,5.91,96,1,82.3,1,5,0,0,11,1,0,0
STU09318,Male,22,ECE,Day Scholar,173198,58.1,7.63,3,1,76.8,0,6,1,0,4,1,1,0
STU09319,Feamle,19,CSE,Day Scholar,81581,58.5,4.71,33,0,52.3,0,4,1,0,1,1,0,1
STU09320,Male,23,CSE,Day Scholar,46123,62.4,5.39,47,0,84.6,0,4,0,1,10,0,0,0
STU09321,Male,21,AIML,Day Scholar,71036,75.6,7.84,82,0,89.8,0,5,0,0,3,0,0,0
STU09322,Male,19,AIML,Day Scholar,150062,75.5,6.89,47,1,81.0,0,5,0,1,6,1,0,0
STU09323,Male,22,CSE,Hosteler,98855,66.7,5.34,75,1,69.7,2,6,1,0,12,2,0,0
STU09324,Male,23,ECE,Hosteler,166662,70.5,7.01,39,0,88.0,1,6,0,1,2,0,0,0
STU09325,Male,19,AIML,Hosteler,197337,66.9,8.32,58,1,91.7,0,4,0,0,10,1,0,0
STU09326,Feamle,20,CSE,Hosteler,42701,67.6,4.83,99,0,95.1,0,9,0,0,9,1,1,1
STU09327,Male,24,ECE,Day Scholar,61178,63.5,9.62,47,0,100.0,1,6,0,0,5,0,0,0
STU09328,Feamle,21,MC,Hosteler,125734,63.6,7.86,40,0,87.8,1,7,0,0,14,0,1,0
STU09329,Feamle,24,ECE,Day Scholar,57118,45.0,7.89,21,0,88.7,1,2,1,1,3,0,0,0
STU09330,Male,18,CSE,Day Scholar,45387,71.6,7.0,63,1,66.0,0,5,0,0,9,1,1,0
STU09331,Feamle,19,ECE,Day Scholar,77613,45.7,9.62,75,1,52.7,0,6,1,1,13,2,0,0
STU09332,Male,23,CSE,Day Scholar,66666,86.3,8.44,48,0,97.9,1,4,0,0,2,0,0,0
STU09333,Feamle,23,AIML,Hosteler,190207,66.6,6.45,54,1,100.0,1,2,0,0,0,0,0,0
STU09334,Male,21,MC,Day Scholar,49554,73.2,8.14,91,1,100.0,1,6,1,1,0,2,0,0
STU09335,Feamle,21,AIML,Hosteler,139387,69.4,5.9,14,0,68.3,0,4,0,0,9,0,0,0
STU09336,Feamle,24,AIML,Day Scholar,62146,71.3,6.58,3,0,71.4,1,3,0,1,4,0,0,0
STU09337,Male,23,CSE,Hosteler,120037,94.0,9.2,7,0,55.5,0,5,0,0,13,0,0,0
STU09338,Feamle,23,CSE,Day Scholar,164060,54.7,7.58,94,1,46.5,0,6,1,0,10,2,0,0
STU09339,Male,23,CSE,Hosteler,36456,50.7,7.99,59,1,75.0,0,6,0,1,3,0,0,0
STU09340,Male,19,CSE,Hosteler,139681,76.8,8.75,89,0,100.0,1,6,1,1,3,0,0,0
STU09341,Male,23,AIML,Day Scholar,142573,67.6,7.82,2,0,74.7,0,10,0,1,4,0,0,0
STU09342,Male,18,CSE,Day Scholar,180286,80.4,5.78,6,0,100.0,0,6,0,1,3,0,1,0
STU09343,Male,23,CSE,Hosteler,81405,85.7,9.49,78,0,83.9,1,7,0,1,9,0,1,0
STU09344,Feamle,18,AIML,Day Scholar,162106,58.4,7.77,83,0,69.0,0,4,0,0,3,1,0,0
STU09345,Feamle,19,MC,Hosteler,20877,84.1,7.88,16,0,80.9,0,5,0,0,2,3,0,0
STU09346,Feamle,21,MC,Hosteler,82718,59.7,7.08,95,0,99.3,1,2,0,1,9,0,1,1
STU09347,Male,18,ECE,Day Scholar,78100,76.1,8.67,9,1,99.8,0,5,0,1,5,3,0,0
STU09348,Feamle,19,AIML,Day Scholar,29642,56.4,9.87,79,3,94.3,0,2,1,0,14,0,0,0
STU09349,Feamle,23,CSE,Day Scholar,120844,77.0,6.44,25,0,47.2,2,4,0,0,13,0,0,0
STU09350,Feamle,19,ECE,Hosteler,70483,74.7,8.6,21,0,75.7,0,10,0,0,0,1,1,0
STU09351,Feamle,23,MC,Hosteler,85293,58.5,7.05,14,1,84.3,2,5,0,1,14,1,0,0
STU09352,Feamle,24,MC,Day Scholar,95450,54.6,4.0,57,0,84.7,1,4,0,0,8,0,0,1
STU09353,Male,19,AIML,Hosteler,116629,86.3,4.89,59,1,84.7,0,3,0,1,11,0,1,1
STU09354,Male,21,CSE,Day Scholar,133140,68.2,7.64,75,1,85.1,0,6,0,1,4,0,0,0
STU09355,Feamle,18,CSE,Hosteler,69508,90.2,8.52,38,0,75.2,0,7,1,0,6,0,1,0
STU09356,Male,24,ECE,Day Scholar,127815,66.8,7.91,2,0,59.3,0,4,0,0,0,0,0,0
STU09357,Male,21,MC,Hosteler,151651,94.5,8.15,59,2,71.7,0,5,0,0,0,0,0,0
STU09358,Feamle,20,ECE,Hosteler,32587,60.8,10.0,52,1,72.6,1,10,1,0,10,0,0,0
STU09359,Feamle,23,ECE,Day Scholar,86181,97.1,7.79,23,0,78.0,0,9,1,0,14,0,0,0
STU09360,Male,18,ECE,Day Scholar,199542,77.6,6.6,54,2,100.0,0,7,1,0,12,0,0,0
STU09361,Feamle,21,CSE,Day Scholar,167000,81.0,6.81,1,0,76.3,2,6,0,0,5,1,1,0
STU09362,Male,18,MC,Day Scholar,112345,59.9,9.45,67,1,63.7,0,8,0,0,0,0,0,0
STU09363,Male,20,ECE,Day Scholar,63591,85.9,5.1,22,0,100.0,0,4,0,1,1,1,0,0
STU09364,Feamle,22,MC,Day Scholar,51901,86.5,8.86,58,0,46.7,1,5,1,0,7,0,1,0
STU09365,Male,23,MC,Day Scholar,113411,70.1,7.02,56,0,54.6,0,3,1,0,7,1,1,0
STU09366,Male,23,ECE,Day Scholar,159571,43.0,5.75,86,0,92.7,0,4,0,1,2,0,0,0
STU09367,Male,19,ECE,Day Scholar,151305,58.3,4.82,71,0,38.9,3,3,0,0,9,2,0,1
STU09368,Feamle,23,AIML,Day Scholar,168490,58.3,9.22,41,0,64.2,0,7,1,1,14,0,1,0
STU09369,Feamle,23,CSE,Day Scholar,79566,81.7,5.71,11,2,72.6,0,3,1,0,10,1,1,0
STU09370,Feamle,21,MC,Day Scholar,35246,68.0,7.09,72,0,67.0,0,6,0,1,2,0,0,0
STU09371,Feamle,24,ECE,Day Scholar,189857,68.3,5.54,74,0,62.9,0,4,0,0,2,2,1,0
STU09372,Male,23,ECE,Hosteler,123425,66.5,9.95,94,0,82.2,2,6,0,0,10,0,1,0
STU09373,Feamle,23,MC,Hosteler,133400,97.0,7.15,0,0,81.1,0,6,0,1,7,0,0,0
STU09374,Feamle,20,ECE,Day Scholar,54503,75.7,4.98,98,1,67.6,0,9,1,0,3,0,1,0
STU09375,Feamle,24,AIML,Hosteler,155349,78.0,6.36,53,1,53.7,1,2,0,0,10,1,1,0
STU09376,Feamle,20,MC,Day Scholar,86477,65.7,9.09,42,3,74.4,1,6,0,0,12,0,0,0
STU09377,Male,18,ECE,Day Scholar,151421,74.6,5.53,61,0,70.3,1,7,0,0,11,0,0,0
STU09378,Male,18,MC,Day Scholar,112798,60.4,6.46,14,0,85.0,0,4,1,0,12,0,0,0
STU09379,Male,23,ECE,Day Scholar,93000,80.2,8.78,6,1,70.0,0,5,0,0,11,0,0,0
STU09380,Feamle,23,ECE,Hosteler,164580,57.8,7.51,27,0,74.2,1,5,0,0,2,2,0,0
STU09381,Feamle,19,CSE,Day Scholar,117565,86.2,5.17,5,0,96.1,1,2,0,0,9,1,0,0
STU09382,Male,18,MC,Day Scholar,130123,64.0,7.34,19,0,100.0,0,8,0,0,2,0,0,0
STU09383,Feamle,21,CSE,Hosteler,87081,89.2,6.77,87,1,84.9,0,3,0,1,3,0,0,0
STU09384,Feamle,23,ECE,Day Scholar,136434,100.0,7.08,41,1,53.4,1,7,0,1,7,0,0,0
STU09385,Male,21,MC,Day Scholar,48957,75.0,8.42,99,0,54.8,0,4,0,1,2,0,1,0
STU09386,Male,23,MC,Hosteler,158968,94.7,7.36,37,1,100.0,1,4,0,0,14,0,0,0
STU09387,Feamle,21,AIML,Day Scholar,125634,86.3,6.86,61,2,84.5,0,1,1,0,6,0,0,0
STU09388,Feamle,22,AIML,Day Scholar,155360,53.5,6.79,75,1,74.9,2,5,0,0,9,0,1,0
STU09389,Feamle,21,ECE,Hosteler,176816,76.7,8.62,2,1,99.4,1,4,0,0,3,1,0,0
STU09390,Male,24,ECE,Day Scholar,41150,82.5,5.92,27,0,100.0,0,8,0,1,10,2,0,0
STU09391,Male,18,ECE,Day Scholar,107877,84.0,3.75,11,1,69.8,1,2,1,0,5,0,0,0
STU09392,Male,23,ECE,Hosteler,130540,77.7,6.66,79,1,94.6,0,4,0,0,0,1,0,0
STU09393,Male,18,AIML,Day Scholar,125139,77.5,7.57,43,1,95.3,0,8,0,0,4,1,1,0
STU09394,Feamle,24,MC,Hosteler,41091,75.1,6.38,14,0,52.8,0,4,0,0,0,0,1,0
STU09395,Male,24,CSE,Day Scholar,151972,77.0,6.21,54,0,80.3,0,5,0,0,9,0,0,0
STU09396,Male,21,MC,Hosteler,66702,56.6,6.45,94,0,84.3,0,5,1,0,11,1,0,0
STU09397,Feamle,20,MC,Hosteler,39725,71.5,6.96,84,3,93.6,0,8,0,0,4,0,0,0
STU09398,Feamle,20,AIML,Day Scholar,48722,53.2,5.05,81,0,80.9,0,6,0,1,12,0,0,1
STU09399,Feamle,24,MC,Hosteler,175150,67.5,7.99,47,1,70.3,1,2,0,0,3,1,1,0
STU09400,Male,20,MC,Hosteler,38059,66.1,3.01,5,0,65.2,2,6,0,0,12,0,0,0
STU09401,Feamle,23,ECE,Day Scholar,38161,65.2,7.81,63,0,68.6,1,2,0,0,7,0,0,0
STU09402,Feamle,19,CSE,Day Scholar,110345,59.2,7.47,80,1,72.9,0,5,1,0,0,0,0,0
STU09403,Male,22,MC,Day Scholar,30687,79.0,7.75,86,1,81.3,0,2,1,0,7,0,0,0
STU09404,Male,21,MC,Day Scholar,102503,70.2,4.11,34,0,100.0,0,2,1,0,1,0,0,0
STU09405,Feamle,19,CSE,Day Scholar,119770,68.7,7.44,81,2,100.0,0,6,0,0,0,1,0,0
STU09406,Male,20,ECE,Day Scholar,28694,53.9,6.19,10,0,100.0,1,4,0,0,8,0,0,0
STU09407,Feamle,21,AIML,Day Scholar,190590,70.5,9.4,22,0,62.2,0,2,0,0,10,0,0,0
STU09408,Feamle,19,AIML,Hosteler,147260,92.2,7.54,56,1,100.0,1,5,1,0,8,0,0,0
STU09409,Male,18,MC,Hosteler,119459,92.4,5.23,80,0,89.5,1,4,0,0,9,0,0,0
STU09410,Feamle,20,ECE,Day Scholar,181713,80.6,4.46,69,1,56.5,0,5,1,1,12,0,1,0
STU09411,Male,19,AIML,Day Scholar,191800,70.6,6.08,87,0,74.3,0,4,0,0,1,0,0,0
STU09412,Male,23,AIML,Day Scholar,70087,83.4,8.22,36,0,96.3,0,2,1,0,0,2,0,0
STU09413,Male,18,AIML,Day Scholar,194623,65.0,8.73,62,1,81.4,0,7,0,0,1,2,1,0
STU09414,Feamle,20,AIML,Hosteler,127941,70.5,7.27,79,0,64.1,0,4,0,1,11,0,0,0
STU09415,Male,22,AIML,Hosteler,76561,63.9,7.12,92,1,79.4,0,6,0,0,3,0,0,0
STU09416,Male,24,MC,Day Scholar,25364,88.6,6.5,28,0,82.7,0,8,1,0,14,1,1,0
STU09417,Feamle,20,AIML,Day Scholar,97008,86.7,6.97,41,0,80.0,1,7,0,0,5,1,0,0
STU09418,Feamle,23,MC,Hosteler,155046,74.5,8.82,27,0,71.9,0,6,0,0,10,0,0,0
STU09419,Feamle,22,CSE,Day Scholar,44053,100.0,6.48,15,0,67.3,0,7,1,1,7,0,0,0
STU09420,Feamle,22,CSE,Hosteler,191144,81.2,7.99,66,0,76.6,0,5,0,0,14,0,0,0
STU09421,Male,22,ECE,Day Scholar,152282,80.3,6.21,87,1,85.9,1,4,1,1,8,0,0,0
STU09422,Male,21,MC,Day Scholar,192661,78.7,8.52,17,0,98.7,0,5,1,1,3,1,0,0
STU09423,Male,21,ECE,Day Scholar,125128,56.1,7.87,47,1,100.0,1,2,0,0,6,0,0,0
STU09424,Feamle,24,CSE,Hosteler,58966,61.6,8.46,16,1,94.2,1,5,0,0,0,0,0,0
STU09425,Feamle,22,CSE,Hosteler,46070,74.2,9.82,73,1,86.7,0,5,1,0,10,1,0,0
STU09426,Male,24,CSE,Hosteler,129573,74.3,3.13,100,0,81.2,0,3,0,0,10,1,1,0
STU09427,Feamle,18,CSE,Day Scholar,126327,83.8,8.13,24,0,79.8,0,6,1,0,12,0,1,0
STU09428,Feamle,22,AIML,Hosteler,162318,65.0,7.7,99,0,73.2,0,6,0,0,11,0,1,0
STU09429,Male,19,CSE,Hosteler,170271,76.1,7.67,47,2,88.1,0,7,0,0,3,0,1,0
STU09430,Male,22,AIML,Day Scholar,59829,76.3,7.36,86,0,41.5,1,7,1,0,2,1,1,0
STU09431,Feamle,21,AIML,Day Scholar,81125,76.9,7.36,49,0,96.3,0,2,0,0,11,0,1,0
STU09432,Feamle,21,ECE,Day Scholar,125111,75.2,7.5,18,0,73.1,0,6,0,0,6,1,1,0
STU09433,Feamle,19,AIML,Day Scholar,125277,53.9,8.36,73,0,62.1,0,4,1,0,6,0,0,0
STU09434,Male,19,ECE,Day Scholar,20169,41.1,8.24,74,0,72.2,1,1,0,0,10,3,1,1
STU09435,Male,20,AIML,Day Scholar,113943,60.9,6.96,40,1,65.2,0,10,1,0,5,0,0,0
STU09436,Male,18,AIML,Day Scholar,112408,67.0,6.72,4,0,100.0,1,4,0,0,7,0,0,0
STU09437,Male,18,CSE,Hosteler,164021,57.3,7.03,5,1,71.9,0,5,0,0,11,0,1,1
STU09438,Male,18,MC,Day Scholar,67313,74.2,6.38,2,0,84.0,0,10,0,0,3,0,0,0
STU09439,Feamle,23,AIML,Day Scholar,98735,91.4,9.67,44,0,63.5,1,4,1,0,8,1,0,0
STU09440,Feamle,21,MC,Day Scholar,80131,85.9,5.09,74,0,98.8,1,8,0,0,2,0,0,0
STU09441,Feamle,18,MC,Day Scholar,146195,82.0,8.12,60,2,55.7,0,6,0,0,6,0,1,0
STU09442,Male,20,MC,Day Scholar,127127,89.8,8.12,47,2,99.9,0,5,1,0,8,0,0,0
STU09443,Male,20,AIML,Hosteler,192836,61.1,6.2,23,1,86.8,0,5,0,1,11,3,0,0
STU09444,Male,18,MC,Day Scholar,181971,68.1,7.44,47,0,86.8,1,5,0,0,0,0,0,0
STU09445,Feamle,19,AIML,Day Scholar,67740,84.2,8.89,25,1,91.4,0,8,0,0,12,0,0,0
STU09446,Male,20,CSE,Day Scholar,174353,67.9,6.5,48,1,74.6,0,6,0,0,9,0,1,0
STU09447,Male,24,AIML,Hosteler,132339,68.7,8.97,89,1,93.7,0,1,0,1,5,1,1,0
STU09448,Feamle,19,ECE,Day Scholar,88570,100.0,8.68,87,0,73.8,0,5,0,0,14,1,0,0
STU09449,Male,24,CSE,Hosteler,164400,76.4,5.94,54,0,67.7,0,6,0,0,7,0,0,0
STU09450,Feamle,21,MC,Hosteler,64047,100.0,5.34,3,0,62.2,0,5,0,0,6,1,0,0
STU09451,Male,23,MC,Hosteler,139168,47.7,7.25,48,2,100.0,0,4,0,1,9,0,0,0
STU09452,Male,20,ECE,Hosteler,170868,65.5,5.14,73,0,100.0,0,9,0,0,5,0,0,0
STU09453,Feamle,19,CSE,Day Scholar,92666,81.1,2.64,97,0,100.0,1,7,1,0,13,1,0,0
STU09454,Feamle,24,ECE,Day Scholar,122173,76.4,6.27,43,0,74.8,0,3,0,0,7,0,0,0
STU09455,Feamle,18,MC,Day Scholar,75251,44.2,10.0,28,1,71.1,0,2,0,0,8,0,0,0
STU09456,Feamle,24,AIML,Day Scholar,20791,71.6,6.33,25,1,68.8,0,9,0,0,10,0,1,0
STU09457,Feamle,24,MC,Day Scholar,32333,100.0,7.57,82,1,49.2,2,5,1,0,10,0,0,0
STU09458,Feamle,21,ECE,Day Scholar,187681,78.7,8.05,84,1,86.8,0,6,1,0,9,0,0,0
STU09459,Male,22,AIML,Day Scholar,88892,84.1,6.94,82,1,83.9,1,2,0,1,14,0,0,0
STU09460,Male,22,AIML,Day Scholar,191362,65.3,6.5,60,1,72.1,0,5,0,0,4,0,0,0
STU09461,Feamle,18,MC,Day Scholar,155997,78.6,8.84,39,1,100.0,1,4,0,0,8,1,1,0
STU09462,Male,21,AIML,Day Scholar,161836,74.8,7.06,18,1,62.3,0,8,0,0,11,0,1,0
STU09463,Feamle,21,CSE,Day Scholar,74226,91.8,6.86,81,0,59.3,1,8,0,0,4,3,0,0
STU09464,Male,21,MC,Hosteler,97632,91.3,8.2,13,0,96.4,0,5,0,1,6,0,1,0
STU09465,Feamle,21,MC,Day Scholar,59468,81.1,5.46,34,1,99.8,2,5,0,0,10,0,1,0
STU09466,Male,22,CSE,Day Scholar,22094,76.1,5.11,81,0,69.4,1,7,1,1,9,0,0,0
STU09467,Male,19,MC,Day Scholar,65583,49.8,4.56,91,2,17.2,0,6,0,0,12,1,0,1
STU09468,Male,21,ECE,Hosteler,69021,49.3,7.85,18,0,75.2,0,3,0,1,11,1,0,0
STU09469,Male,19,ECE,Day Scholar,35362,76.2,6.75,88,1,66.1,1,3,0,1,8,1,0,0
STU09470,Male,24,MC,Day Scholar,192647,88.1,8.24,78,0,100.0,0,3,1,0,3,1,0,0
STU09471,Feamle,24,CSE,Day Scholar,197093,95.0,7.08,2,0,100.0,1,1,1,0,7,0,0,0
STU09472,Feamle,21,AIML,Hosteler,32185,61.7,4.94,86,0,73.9,0,8,0,0,4,0,1,0
STU09473,Feamle,20,CSE,Hosteler,190843,52.4,6.47,49,0,81.7,0,4,0,1,0,0,0,0
STU09474,Male,23,ECE,Day Scholar,101678,89.0,8.35,11,0,94.9,0,6,0,0,8,2,0,0
STU09475,Feamle,20,MC,Day Scholar,138984,62.8,6.61,95,3,83.0,2,5,0,0,2,0,0,0
STU09476,Male,24,CSE,Hosteler,186141,51.3,8.78,53,1,78.6,1,1,0,1,2,0,0,0
STU09477,Male,23,AIML,Hosteler,63190,67.6,6.32,91,0,100.0,0,1,0,0,7,0,0,0
STU09478,Male,20,AIML,Day Scholar,160836,67.3,8.08,97,0,100.0,1,3,1,0,9,0,0,0
STU09479,Feamle,21,AIML,Day Scholar,178185,94.8,4.33,64,0,100.0,0,5,1,0,5,0,1,0
STU09480,Male,19,AIML,Day Scholar,36888,88.0,6.66,9,1,93.0,1,3,1,1,11,0,1,0
STU09481,Feamle,23,CSE,Day Scholar,34748,63.9,6.42,26,2,93.7,0,5,0,0,0,0,0,0
STU09482,Feamle,22,AIML,Day Scholar,71013,96.0,4.9,75,0,92.9,1,8,0,0,3,0,0,0
STU09483,Male,18,ECE,Hosteler,181275,76.9,8.67,99,2,78.7,0,5,0,0,6,1,0,0
STU09484,Male,23,AIML,Day Scholar,135091,90.9,6.04,96,0,87.1,1,4,1,0,12,0,0,0
STU09485,Feamle,23,ECE,Hosteler,40715,94.9,5.89,67,1,68.3,0,6,0,1,7,0,0,0
STU09486,Feamle,22,CSE,Day Scholar,193651,71.1,8.95,20,1,51.7,1,4,1,0,11,3,0,0
STU09487,Feamle,21,ECE,Hosteler,22906,83.6,7.24,19,0,84.7,0,4,0,0,4,2,0,0
STU09488,Feamle,20,CSE,Day Scholar,113125,68.9,8.17,16,0,100.0,0,4,1,0,0,0,0,0
STU09489,Feamle,20,AIML,Day Scholar,31808,89.0,4.45,45,0,72.4,1,2,1,0,0,0,0,0
STU09490,Feamle,24,MC,Hosteler,172184,76.4,5.8,33,0,90.5,1,5,0,0,0,0,1,0
STU09491,Male,19,ECE,Hosteler,84945,89.4,10.0,77,1,62.3,0,2,0,1,1,0,0,0
STU09492,Feamle,21,ECE,Hosteler,87105,97.9,8.28,9,1,96.7,1,4,0,0,3,0,0,0
STU09493,Feamle,22,MC,Day Scholar,130212,83.2,5.39,19,0,74.3,1,5,0,0,11,0,0,0
STU09494,Feamle,21,CSE,Hosteler,46419,73.6,7.34,63,0,100.0,2,4,1,0,2,0,0,0
STU09495,Feamle,21,CSE,Hosteler,146258,73.8,5.51,61,0,66.5,0,3,1,0,12,2,0,0
STU09496,Male,20,AIML,Day Scholar,31156,30.6,9.09,98,0,100.0,1,5,0,1,12,0,0,0
STU09497,Male,22,ECE,Day Scholar,25062,64.3,3.6,78,0,100.0,0,6,0,0,14,0,0,0
STU09498,Feamle,18,CSE,Hosteler,178817,89.0,7.41,38,0,67.4,0,7,1,0,1,0,0,0
STU09499,Feamle,23,AIML,Day Scholar,54940,89.5,7.39,90,0,67.1,0,1,1,0,5,0,1,0
STU09500,Feamle,20,CSE,Day Scholar,42463,64.0,5.33,61,0,69.0,0,1,0,1,5,0,0,0
STU09501,Male,22,MC,Day Scholar,56188,77.5,6.59,78,1,100.0,0,6,1,1,13,0,1,0
STU09502,Male,19,MC,Hosteler,91813,72.2,7.56,82,1,51.0,0,5,0,1,1,0,1,0
STU09503,Male,23,MC,Day Scholar,54017,85.3,4.33,89,1,87.8,0,3,0,0,4,0,1,0
STU09504,Male,23,AIML,Day Scholar,134375,100.0,5.08,11,1,47.6,1,4,0,0,3,0,0,0
STU09505,Male,20,ECE,Day Scholar,181316,85.6,6.77,23,0,51.1,0,6,0,0,6,0,1,0
STU09506,Male,24,MC,Day Scholar,22697,64.9,5.75,52,0,47.7,0,8,0,0,4,0,0,0
